smiles,pLogS
CC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O,4.2771177627875
CCC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC1=O,8.39416733189399
CC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC1=O,7.72378450373737
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@@H](C)NC1=O,6.86514772608578
CC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,4.02088243486977
CC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC1=O,3.9837684180675
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,9.51327772795816
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,8.810816636292
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](Cc2ccccc2)N(C)C1=O,5.75419975963491
CC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N1C,4.46889834402904
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC)C(=O)N1C,4.67482428455857
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,3.9957540714416
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,8.96901229816499
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,8.33412392032867
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](C)N(C)C1=O,7.52999748752713
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,5.09475643550675
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,4.30903940079692
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C1=O,4.69533524824004
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,4.18412058628512
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,3.88263367287592
CCC[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,4.37192256965475
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,3.82955970275526
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,4.4850893044147
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C1=O,5.56777190517182
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)N(C)C1=O,6.2231156143411
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,6.90323104094871
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@H](C)O)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.47643967450025
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,4.31580363901852
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@@H](CC(C)C)NC1=O,6.47240632621194
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC1=O,3.9817628919135
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,4.567366376656997
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,4.0534238878325
CC(C)C[C@@H]1NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,5.82939366755267
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC)C(=O)N1C,4.99344670755493
CC[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,4.26041585761405
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,4.96006431059345
CN(Cc1cnc2nc(N)nc(NC(=O)OCc3ccc(B(O)O)cc3)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,5.52287874528034
Nc1nc(N)c2nc(CN(Cc3ccc(B(O)O)cc3)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,4.08092190762393
C[C@H](N)C(=O)Oc1cc([N+](=O)[O-])ccc1-c1cc(=O)[nH]c2c(-c3ccc(Cl)cc3)c(Cc3ccccc3)nn12,6.0
NCCCC[C@H](N)C(=O)Oc1cc([N+](=O)[O-])ccc1-c1cc(=O)[nH]c2c(-c3ccc(Cl)cc3)c(Cc3ccccc3)nn12,6.0
Cc1noc(C)c1-c1ccc(C(=O)N2[C@H](C(=O)O)CS[C@@H]2c2ccccc2Cl)cc1,3.73992861201493
CN1CCC(n2cc(Nc3nccc(-c4c(-c5ccc(F)cc5)nc5ccccn45)n3)cn2)CC1,3.6252516539899
CN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(F)cc5)nc5ccccn45)n3)cc2)CC1,5.04575749056067
c1ccc2cc(-c3noc([C@@H]4CCCCN4)n3)ccc2c1,3.95703092660682
c1ccc2cc(-c3noc(C4CCNCC4)n3)ccc2c1,3.69897000433602
C[C@H]1COCCN1c1nc(NCc2cccnc2C(F)(F)F)c2cccnc2n1,3.62342304294349
O=C(NCc1ccccc1)c1ccc([N+](=O)[O-])o1,3.30102999566398
COc1ccc(OCc2ccc(C(C)(C)NC(=O)c3ccc([N+](=O)[O-])o3)cc2)cc1,7.22184874961636
COc1ccccc1OCc1ccc(C(C)(C)NC(=O)c2ccc([N+](=O)[O-])o2)cc1,6.73992861201492
CC(C)(NC(=O)c1ccc([N+](=O)[O-])o1)c1cc2ccccc2s1,5.25103713874384
CC(C)(NC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,3.41116827440579
CC(C)(NC(=O)c1ccc([N+](=O)[O-])o1)c1ccc2ccccc2c1,5.82390874094432
C[C@]1(c2ccc(F)cc2F)C[C@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccc(O)c5)cc4)CC3)cc2)CO1,5.50445566245355
CC1(c2ccc(Cl)cc2Cl)CC(COc2ccc(N3CCN(c4ccc(-n5cnn(CCC(=O)O)c5=O)cc4)CC3)cc2)CO1,6.1073489661227
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,6.1073489661227
C[C@]1(c2ccc(F)cc2F)C[C@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccnc5)cc4)CC3)cc2)CO1,5.80687540164554
CC(=O)c1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](C)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1,5.50445566245355
C[C@]1(c2ccc(F)cc2F)C[C@H](COc2ccc(N3CCN(c4ccc(-n5cnn(CCCO)c5=O)cc4)CC3)cc2)CO1,5.80687540164554
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,6.09691001300806
C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccc(O)c5)cc4)CC3)cc2)O1,8.247425010840045
C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccnc5)cc4)CC3)cc2)O1,8.16115090926274
C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccc(O)c5)cc4)CC3)cc2)O1,8.85387196432176
C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)NN)cc4)CC3)cc2)O1,8.85387196432176
C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccnc5)cc4)CC3)cc2)O1,8.3767507096021
CC(=O)c1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1,8.85387196432176
CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,6.09691001300806
C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)NN)cc4)CC3)cc2)O1,8.03151705144606
CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,5.80687540164554
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(COc2cccc(C(=O)O)c2)cc1,3.69897000433602
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(COc2ccc(C(=O)O)cc2)cc1,4.35654732351381
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,4.1249387366083
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(S(C)(=O)=O)cc1,3.69897000433602
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(C#N)cc1,5.52287874528034
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,3.81815641205523
CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)C2CC[C@@]3(C)C(CC[C@@H]3[C@H](C)CCC(=O)O)C2[C@@H]1O,3.69897000433602
Cc1nc2cccc3c2nc1N[C@H](C)/C=C\C[C@H]1CNC(=O)c2cc-3[nH]c21,4.39794000867204
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n([C@H](C)c5cn(C)cn5)c(NC5(C)CC5)nc34)[nH]c21,4.27572413039921
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5(C)CC5)c(NC5(C)CC5)nc34)[nH]c21,4.50863830616573
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@@H]5CN(C)CCO5)c(NC(C)(C)C)nc34)[nH]c21,3.91364016932525
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(N)CC5)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
CC(C)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,4.95860731484177
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@H]5CCCO5)c(NC(C)(C)C)nc34)[nH]c21,4.72124639904717
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C(C)(C)C)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
CC(c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,4.2839966563652
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(O)CC5)c(NC5(C)CC5)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21,4.2518119729938
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CCC5)c(NC5(C)CC5)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@H]5CN(C)CCO5)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(O)CC5)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,4.63827216398241
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5CC5)c(NC5(C)CC5)nc34)[nH]c21,4.88605664769316
CC(c1cn(C)cn1)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,4.06550154875643
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5COC5)c(NC(C)(C)C)nc34)[nH]c21,5.22184874961636
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5(C)CC5)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(N)CC5)c(NC5(C)CC5)nc34)[nH]c21,3.87289520163519
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC5(C)CC5)nc34)[nH]c21,4.10790539730952
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@@H]5CCCO5)c(NC(C)(C)C)nc34)[nH]c21,4.92081875395237
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5CC5)c(NC(C)(C)C)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC(C)(C)N)c(NC(C)(C)C)nc34)[nH]c21,4.58502665202918
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC(C)(C)C)nc34)[nH]c21,4.88605664769316
C[C@@H](c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,4.22184874961636
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C(C)(C)C)c(NC5(C)CC5)nc34)[nH]c21,5.30102999566398
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(Cc5cn(C)cn5)c(NC(C)(C)C)nc34)[nH]c21,4.65757731917779
CCCCCn1c(=O)sc2cc(C(=O)C34CC5CC(CC(C5)C3)C4)ccc21,6.0
CC(C)(CS(=O)(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.70333480973847
CC(C)(CS(=O)(=O)c1ccccc1-c1ccc2ncsc2c1)C(=O)N[C@H](C#N)CC(N)=O,5.0
CC(C)(CS(=O)(=O)c1ccc(-c2cncc(Cl)c2)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.71219827006977
Cn1ccc2cccc(-c3ccc(S(=O)(=O)CC(C)(C)C(=O)N[C@H](C#N)CC(N)=O)cc3)c21,3.75448733218585
Cn1cc2cc(-c3ccc(S(=O)(=O)CC(C)(C)C(=O)N[C@H](C#N)CC(N)=O)cc3)ccc2n1,3.67366413907125
CC(C)(CS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.69897000433602
CC(C)(CS(=O)(=O)c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.72124639904717
CC(C)(CS(=O)(=O)c1ccc(-c2cccc(F)c2)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.70774392864352
Cn1ncc2cccc(-c3ccc(S(=O)(=O)CC(C)(C)C(=O)N[C@H](C#N)CC(N)=O)cc3)c21,3.7281583934635
Cn1ncc2cc(-c3ccc(S(=O)(=O)CC(C)(C)C(=O)N[C@H](C#N)CC(N)=O)cc3)ccc21,3.69897000433602
CC(C)(CS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)N[C@H](C#N)CC(N)=O,3.78781239559604
COCc1nnc(N2C[C@@H]3C[C@]3(c3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,3.37724732999001
O=C(c1cn2nc(N3CCOCC3)ccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1,4.32790214206428
O=C(c1cn2nc(N3CCCC3)ccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1,5.2518119729938
O=C(c1cn2nc(C3CC3)ccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1,4.85387196432176
COc1ccc2nc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)cn2n1,4.32790214206428
Cc1ccc2nc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)cn2n1,4.14266750356873
O=C(c1cn2ncccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1,4.08092190762393
O=C(c1cn2ccccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1,4.29242982390206
O=C(c1cc2ncccc2[nH]1)N1CCC(c2ccccc2C(F)(F)F)CC1,5.79588001734407
O=C(c1nc2ccccc2o1)N1CCC(c2ccccc2C(F)(F)F)CC1,5.53760200210104
N#Cc1ccc2nnc(C(=O)N3CCC(c4c(F)cccc4C(F)(F)F)CC3)n2c1,4.55284196865778
N#Cc1ccc2nnc(C(=O)N3CCC(c4ccc(F)cc4C(F)(F)F)CC3)n2c1,4.50863830616573
N#Cc1ccc2nnc(C(=O)N3CCC(c4cc(F)ccc4C(F)(F)F)CC3)n2c1,5.1249387366083
N#Cc1ccc2nnc(C(=O)N3CCC(c4cccc(F)c4C(F)(F)F)CC3)n2c1,4.48148606012211
CNS(=O)(=O)c1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,5.79588001734407
CN(C)C(=O)Nc1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,4.76955107862173
O=C(O)c1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,4.07572071393812
N#Cc1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,5.79588001734407
Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,4.54363396687096
N#Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,4.35654732351381
O=C(c1nnc2ccc(C(F)(F)F)cn12)C1C[C@@H]2C[C@H](c3ccccc3C(F)(F)F)C[C@@H]2C1,5.79588001734407
CCOc1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,5.79588001734407
COc1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,5.34678748622466
O=C(c1nnc2ccc(Cl)cn12)C1C[C@@H]2C[C@H](c3ccccc3C(F)(F)F)C[C@@H]2C1,5.79588001734407
O=C(c1nnc2ccc(F)cn12)C1C[C@@H]2C[C@H](c3ccccc3C(F)(F)F)C[C@@H]2C1,5.03151705144607
O=C(c1nnc2ccc(C(F)(F)F)cn12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.72124639904717
CCOc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,5.60205999132796
COc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,4.60205999132796
O=C(c1nnc2ccc(Cl)cn12)N1CCC(c2ccccc2C(F)(F)F)CC1,4.95860731484177
O=C(c1nnc2ccc(F)cn12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.09691001300806
O=C(c1onc2ccccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.20760831050175
O=C(c1noc2ccccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.07572071393812
O=C(c1nn(C2COC2)c2cc(F)ccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.32790214206428
CCn1nc(C(=O)N2CCC(c3ccccc3C(F)(F)F)CC2)c2ccc(F)cc21,5.67778070526608
O=C(c1n[nH]c2c(Cl)cccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.60205999132796
O=C(c1n[nH]c2ccc(Cl)cc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.79588001734407
O=C(c1n[nH]c2ccc(F)cc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.72124639904717
O=C(c1n[nH]c2cc(Cl)ccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.79588001734407
O=C(c1n[nH]c2cc(F)ccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.52287874528034
Cn1nc(C(=O)N2CCC(c3ccccc3C(F)(F)F)CC2)c2ccccc21,5.44369749923271
O=C(c1n[nH]c2ccccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.13076828026902
COc1c(Cl)cc(-c2ccc(C(=O)c3c(F)ccc(O)c3F)s2)cc1Cl,5.30102999566398
O=C(c1ccc(-c2cncc(F)c2)s1)c1cc(F)c(F)c(O)c1F,3.69897000433602
NS(=O)(=O)Oc1ccc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)cc1,3.69897000433602
Cc1cc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3C)s2)cc(C)c1O,4.82390874094432
Cc1cc(-c2ccc(C(=O)c3cc(F)cc(O)c3C)s2)cc(C)c1O,4.0
Cc1cc(-c2ccc(C(=O)c3c(F)ccc(O)c3F)s2)cc(C)c1O,4.82390874094432
CS(=O)(=O)c1ccc(-c2ccc(C(=O)c3cc(F)c(F)c(O)c3F)s2)cc1,3.69897000433602
O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccccc1,5.30102999566398
Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccccc1OC(F)(F)F,5.33724216831843
Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccc(OC(F)(F)F)cc1,5.30102999566398
Cc1ccc(Cn2c(C)cn3cc([N+](=O)[O-])nc3c2=O)cc1,5.0783135245164
CC(=O)OCCn1c(C)cn2cc([N+](=O)[O-])nc2c1=O,3.69897000433602
O=c1[nH]c(-c2ccccc2)cn2cc([N+](=O)[O-])nc12,4.77211329538633
O=c1c2nc([N+](=O)[O-])cn2ccn1CCN1CCOCC1,3.69897000433602
O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccccn1,3.73518217699046
O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(F)cc1,5.30102999566398
Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1cccc(OC(F)(F)F)c1,4.80410034759077
Cc1cn2cc([N+](=O)[O-])nc2c(OCc2ccccc2OC(F)(F)F)n1,5.30102999566398
