activity_uom,activity_value(uM),reference,gvk_id,sub_smiles,mol_weight,Comment,pLogS,smiles
uM,0.01,WO 2007/070796 A1,5103773,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=CC=CC(CN5CCN(CC)CC5)=C4)C(=O)OC(C)C,528.685,uM,8.0,CCN1CCN(Cc2cccc(C(=O)N3C=C(C(=O)OC(C)C)c4[nH]c5ccccc5c4C(C)(C)C3)c2)CC1
uM,10.0,WO 2007/070796 A1,5103680,[H]N1CCN(CC1)C(=O)N2CC(C)(C)C3=C(N([H])C4=CC=CC=C34)C(=C2)C(=O)OC(C)C,410.5093,uM,5.0,CC(C)OC(=O)C1=CN(C(=O)N2CCNCC2)CC(C)(C)c2c1[nH]c1ccccc21
uM,10.0,WO 2007/070796 A1,5103673,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)CC)C(=O)OC(C)C,354.4427,uM,5.0,CCC(=O)N1C=C(C(=O)OC(C)C)c2[nH]c3ccccc3c2C(C)(C)C1
uM,10.0,WO 2007/070796 A1,5103787,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=CC(F)=CC(=C4)C(F)(F)F)C(=O)OC(C)C,488.474,uM,5.0,CC(C)OC(=O)C1=CN(C(=O)c2cc(F)cc(C(F)(F)F)c2)CC(C)(C)c2c1[nH]c1ccccc21
uM,0.01,WO 2007/070796 A1,5103666,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4CCCCCC4)C(=O)OC(C)C,422.5598,uM,8.0,CC(C)OC(=O)C1=CN(C(=O)C2CCCCCC2)CC(C)(C)c2c1[nH]c1ccccc21
uM,0.01,WO 2007/070796 A1,5103665,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)CC(C)C)C(=O)OC(C)C,382.4959,uM,8.0,CC(C)CC(=O)N1C=C(C(=O)OC(C)C)c2[nH]c3ccccc3c2C(C)(C)C1
uM,0.01,WO 2007/070796 A1,5103715,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=C(F)C=CC(F)=C4Cl)C(=O)OC(C)C,472.912,uM,8.0,CC(C)OC(=O)C1=CN(C(=O)c2c(F)ccc(F)c2Cl)CC(C)(C)c2c1[nH]c1ccccc21
uM,0.01,WO 2007/070796 A1,5103786,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=CC=CC(=C4F)C(F)(F)F)C(=O)OC(C)C,488.474,uM,8.0,CC(C)OC(=O)C1=CN(C(=O)c2cccc(C(F)(F)F)c2F)CC(C)(C)c2c1[nH]c1ccccc21
uM,10.0,WO 2007/070796 A1,5103785,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=CC=C(C(Cl)=C4F)C(F)(F)F)C(=O)OC(C)C,522.919,uM,5.0,CC(C)OC(=O)C1=CN(C(=O)c2ccc(C(F)(F)F)c(Cl)c2F)CC(C)(C)c2c1[nH]c1ccccc21
uM,10.0,WO 2007/070796 A1,5103699,[H]N(C1CCCCC1)C(=O)N2CC(C)(C)C3=C(N([H])C4=CC=CC=C34)C(=C2)C(=O)OC(C)C,423.5478,uM,5.0,CC(C)OC(=O)C1=CN(C(=O)NC2CCCCC2)CC(C)(C)c2c1[nH]c1ccccc21
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18728,ClC1=CC2=C(OCO2)C=C1COC(=O)N3CCC4(CC3)N(CNC4=O)C5=CC=CC=C5,443.88,uM,5.0,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1
uM,46.5,"J. Med. Chem., 2001, 44 (21), 3378-3390",18741,CC1=NC=C(N1CCNC(=O)N2CCC(CC2)C3=CC(=NN3)C4=C(Cl)C=C(Cl)C=C4)[N+]([O-])=O,492.358,uM,4.33254704711005,Cc1ncc([N+](=O)[O-])n1CCNC(=O)N1CCC(c2cc(-c3ccc(Cl)cc3Cl)n[nH]2)CC1
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18729,O=C(OCC1=CC2=C(OCO2)C=C1)N3CCC4(CC3)N(CNC4=O)C5=CC=CC=C5,409.4351,uM,5.0,O=C(OCc1ccc2c(c1)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18715,ClC1=CC2=C(OCO2)C=C1COC(=O)N3CCC(CC3)N4C(=O)CNC5=C4C=CC=C5,443.88,uM,5.0,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(N2C(=O)CNc3ccccc32)CC1
uM,166.9,"J. Med. Chem., 2006, 49 (5), 1517-1525",3833170,[H]OC(C1=CC=C(C=C1)N(CCCCC(=O)OC)C(=O)N2CCOCC2)(C(F)(F)F)C(F)(F)F,486.4054,uM,3.77754366332075,COC(=O)CCCCN(C(=O)N1CCOCC1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
uM,199.5,"J. Med. Chem., 2006, 49 (5), 1517-1525",3833141,[H]OCCN(C(=O)C(C)C)C1=CC=C(C=C1)C(O[H])(C(F)(F)F)C(F)(F)F,373.2908,uM,3.70005709997723,CC(C)C(=O)N(CCO)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
uM,24.3,"J. Med. Chem., 2001, 44 (21), 3378-3390",18735,[O-][N+](=O)C1=C(\C=C\C(=O)N2CCC3(CC2)N(CNC3=O)C4=CC=CC=C4)C=C5OCOC5=C1,450.444,uM,4.61439372640169,O=C(/C=C/c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18721,[O-][N+](=O)C1=CC2=C(OCO2)C=C1CN3CCC(CC3)N4C(=O)NC5=C4C=CC=C5,396.3966,uM,5.0,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc3c(cc2[N+](=O)[O-])OCO3)CC1
uM,183.2,"J. Med. Chem., 2001, 44 (21), 3378-3390",18743,O=C1NCN(C2=CC=CC=C2)C13CCN(CC3)CC4=CC=C5OCOC5=C4,365.4256,uM,3.73707453066817,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3c(c1)OCO3)CC2
uM,37.0,"J. Med. Chem., 2006, 49 (10), 2953-2968",3854584,[H]N(CCCCC)C(=O)C[C@H](N([H])S(=O)(=O)C1=CC=C(C)C=C1)C(=O)N([H])[C@@H](COC)C(=O)N([H])[C@@H](CC(C)C)C(=O)C2=NN=C(O2)C3=CC=CC=C3,698.829,uM,4.43179827593301,CCCCCNC(=O)C[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N[C@@H](COC)C(=O)N[C@@H](CC(C)C)C(=O)c1nnc(-c2ccccc2)o1
uM,40.0,WO 2007/070796 A1,5103823,[H]N(CCN1CCCCC1)C(=O)OC2=CC=C3C(=C2)N([H])C4=C3C(C)(C)CN(C=C4C(=O)OC(C)C)C(=O)C5=CC=C(F)C(F)=C5,608.6754,uM,4.39794000867204,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1cc(OC(=O)NCCN3CCCCC3)ccc21
uM,197.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18744,O=C1NCN(C2=CC=CC=C2)C13CCN(CC3)CC4=CC5=NSN=C5C=C4,379.479,uM,3.70553377383841,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18716,CC1=CC2=C(NC(=O)N2C3CCN(CC3)C(=O)OCC4=CC5=C(OCO5)C=C4Cl)C=C1,443.88,uM,5.0,Cc1ccc2[nH]c(=O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1
uM,10.0,"J. Med. Chem., 2001, 44 (21), 3378-3390",18713,ClC1=CC2=C(OCO2)C=C1COC(=O)NCCN3C(=O)NC4=C3C=CC=C4,389.79,uM,5.0,O=C(NCCn1c(=O)[nH]c2ccccc21)OCc1cc2c(cc1Cl)OCO2
uM,0.01,WO 2007/070796 A1,5103776,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)C4=CC(F)=C(F)C=C4)C(=O)OC,410.4133,uM,8.0,COC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21
uM,10.0,WO 2007/070796 A1,5103679,[H]N1C2=CC=CC=C2C3=C1C(=CN(CC3(C)C)C(=O)N4CCN(CC)CC4)C(=O)OC(C)C,438.5625,uM,5.0,CCN1CCN(C(=O)N2C=C(C(=O)OC(C)C)c3[nH]c4ccccc4c3C(C)(C)C2)CC1
uM,161.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111763,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OCCCN(C)C)C=C3)C(N)=O)C4=C(Cl)C=CC=C4,499.0257,uM,3.79317412396815,C[C@@H](Oc1cc(-n2cnc3ccc(OCCCN(C)C)cc32)sc1C(N)=O)c1ccccc1Cl
uM,170.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111764,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OC[C@@H](O)CN4CCCC4)C=C3)C(N)=O)C5=C(Cl)C=CC=C5,541.0624,uM,3.76955107862173,C[C@@H](Oc1cc(-n2cnc3ccc(OC[C@@H](O)CN4CCCC4)cc32)sc1C(N)=O)c1ccccc1Cl
uM,109.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111765,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OCC4CCN(C)CC4)C=C3)C(N)=O)C5=C(C=CC=C5)C(F)(F)F,558.6162,uM,3.96257350205938,C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
uM,172.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111766,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OCC4CCN(C)CC4)C=C3)C(N)=O)C5=C(Cl)C=CC=C5,525.063,uM,3.76447155309245,C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
uM,104.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111767,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OC4CCNCC4)C=C3)C(N)=O)C5=C(C=CC=C5)C(F)(F)F,530.5631,uM,3.98296666070122,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCNCC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
uM,3.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111760,COC1=CC2=C(C=C1)N=CN2C3=CC(O[C@H](C)C4=C(Cl)C=CC=C4)=C(S3)C(N)=O,427.9047,uM,5.52287874528034,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2c1
uM,1.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111761,COC1=CC2=C(C=C1)N=CN2C3=CC(O[C@H](C)C4=C(C=CC=C4)C(F)(F)F)=C(S3)C(N)=O,461.4579,uM,6.0,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1
uM,15.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111762,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OC[C@@H](O)CO)C=C3)C(N)=O)C4=C(Cl)C=CC=C4,487.9567,uM,4.82390874094432,C[C@@H](Oc1cc(-n2cnc3ccc(OC[C@@H](O)CO)cc32)sc1C(N)=O)c1ccccc1Cl
uM,200.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111770,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(O[C@@H]4CCCN(C)CC4)C=C3)C(N)=O)C5=C(Cl)C=CC=C5,525.063,uM,3.69897000433602,C[C@@H](Oc1cc(-n2cnc3ccc(O[C@@H]4CCCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
uM,200.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111771,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(O[C@H]4CCCN(C)CC4)C=C3)C(N)=O)C5=C(Cl)C=CC=C5,525.063,uM,3.69897000433602,C[C@@H](Oc1cc(-n2cnc3ccc(O[C@H]4CCCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
uM,179.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111768,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OC4CCN(C)CC4)C=C3)C(N)=O)C5=C(C=CC=C5)C(F)(F)F,544.5896,uM,3.74714696902011,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
uM,190.0,"Bioorg. Med. Chem. Lett., 2009, 19 (6), 1694-1697",13111769,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(OC4CCN(C)CC4)C=C3)C(N)=O)C5=C(Cl)C=CC=C5,511.0364,uM,3.72124639904717,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
uM,10.0,US 20090156509 A1,13534758,CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)C3=NN=C(CC4=CC(C)=CC=C4)O3,603.7087,uM,5.0,Cc1cccc(Cc2nnc(C(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OCc3ccccc3)C(C)C)C(C)C)o2)c1
uM,69.0,US 20090156509 A1,13534759,CC(C)[C@H](NC(=O)CCCCCNC(=O)C1=CC=CC=N1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)C3=NN=C(O3)C4=CC=CC=C4,659.7754,uM,4.16115090926274,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CCCCCNC(=O)c1ccccn1)C(C)C)C(=O)c1nnc(-c2ccccc2)o1
uM,164.0,US 20090156509 A1,13534760,CC(C)[C@H](NC(=O)CCCCCNC(=O)C1=CC=CC=N1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)C(F)(F)F,583.6431,uM,3.7851561519523,CC(C)[C@H](NC(=O)CCCCCNC(=O)c1ccccn1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C
uM,179.0,US 20090156509 A1,13534761,CC(C)[C@H](NC(=O)CCCCCNC(=O)C1=CC=CC=N1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)C3=NN=C(O3)C(C)(C)C,639.7857,uM,3.74714696902011,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CCCCCNC(=O)c1ccccn1)C(C)C)C(=O)c1nnc(C(C)(C)C)o1
uM,15.6,"J. Med. Chem., 2017, 60 (24), 10013-10025",123700054,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,608.688,uM,4.80687540164554,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
uM,31.2,"J. Med. Chem., 2017, 60 (24), 10013-10025",123691821,ClC1=C(C=CC=C1)N1C(=NN=C1C1=CC=NC=N1)[C@H]1C[C@@H](C1)N1C(=O)NC2=C1C=CC(=C2)C#N,468.91,uM,4.50584540598156,N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1
uM,500.0,"J. Med. Chem., 2017, 60 (24), 10013-10025",123700056,COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC,454.611,uM,4.20629437776488,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
uM,1.0,WO 2017/201103 A1,123696083,FC1=CC2=C(C=C1)N=C(S2)N1CCN(CC1)C(=O)C1=CC=CC=C1S(=O)(=O)C1CCCC1,473.58,uM,6.0,O=C(c1ccccc1S(=O)(=O)C1CCCC1)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,5.0,WO 2017/201103 A1,123696082,FC1=CC2=C(C=C1)N=C(S2)N1CCN(CC1)C(=O)C1=CC=CC=C1S(=O)(=O)C1CCC1,459.55,uM,5.30102999566398,O=C(c1ccccc1S(=O)(=O)C1CCC1)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,10.0,WO 2017/201103 A1,123696081,FC1=CC2=C(C=C1)N=C(S2)N1CCN(CC1)C(=O)C1=CC=CC=C1S(=O)(=O)C1CC1,445.53,uM,5.0,O=C(c1ccccc1S(=O)(=O)C1CC1)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,1.0,WO 2017/201103 A1,123696080,CC(C)S(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(F)C=C2,447.54,uM,6.0,CC(C)S(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,5.0,WO 2017/201103 A1,123696102,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(F)C=C2,433.52,uM,5.30102999566398,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,39.0,WO 2017/201103 A1,123696089,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(OC)C=C2,445.55,uM,4.4089353929735,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(OC)cc3s2)CC1
uM,14.0,WO 2017/201103 A1,123696132,C[C@H]1CN(CCN1C(=O)C1=CC=CC=C1S(=O)(=O)C1CC1)C1=NC2=C(S1)C(F)=C(F)C=C2,477.54,uM,4.85387196432176,C[C@H]1CN(c2nc3ccc(F)c(F)c3s2)CCN1C(=O)c1ccccc1S(=O)(=O)C1CC1
uM,8.0,WO 2017/201103 A1,123696131,CCCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(S1)C(F)=C(F)C=C2,479.56,uM,5.09691001300806,CCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)c(F)c3s2)C[C@@H]1C
uM,1.0,WO 2017/201103 A1,123696130,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(S1)C(F)=C(F)C=C2,465.53,uM,6.0,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)c(F)c3s2)C[C@@H]1C
uM,7.0,WO 2017/201103 A1,123696129,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C(F)=C(F)C=C2,451.51,uM,5.15490195998574,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)c(F)c3s2)CC1
uM,45.0,WO 2017/201103 A1,123696122,CCCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(O1)C=C(F)C=C2,445.51,uM,4.34678748622466,CCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3o2)C[C@@H]1C
uM,124.0,WO 2017/201103 A1,123696121,C[C@H]1CN(CCN1C(=O)C1=CC=CC=C1S(=O)(=O)C1CC1)C1=NC2=C(O1)C=C(F)C=C2,443.49,uM,3.90657831483776,C[C@H]1CN(c2nc3ccc(F)cc3o2)CCN1C(=O)c1ccccc1S(=O)(=O)C1CC1
uM,6.0,WO 2017/201103 A1,123696120,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(O1)C=C(F)C=C2,431.48,uM,5.22184874961636,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3o2)C[C@@H]1C
uM,22.0,WO 2017/201103 A1,123696236,FC1=CC2=C(C=C1)N=C(S2)N1CCN(CC1)C(=O)C1=CC=CC=C1S(=O)(=O)C1COC1,461.53,uM,4.65757731917779,O=C(c1ccccc1S(=O)(=O)C1COC1)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,250.0,WO 2017/201103 A1,123696107,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(O1)C=CC=C2,399.47,uM,3.60205999132796,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccccc3o2)CC1
uM,2.0,WO 2017/201103 A1,123696086,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(Cl)C=C2,449.97,uM,5.69897000433602,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(Cl)cc3s2)CC1
uM,196.0,WO 2017/201103 A1,123696085,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=CC=C2,415.53,uM,3.70774392864352,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccccc3s2)CC1
uM,1.0,WO 2017/201103 A1,123696078,CCCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(F)C=C2,447.54,uM,6.0,CCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,181.0,WO 2017/201103 A1,123696088,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(C)C=C2,429.55,uM,3.74232142513082,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(C)cc3s2)CC1
uM,165.0,WO 2017/201103 A1,123696099,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(S1)C=C(F)C=C2,447.54,uM,3.807339103772694,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)C[C@@H]1C
uM,50.0,WO 2017/201103 A1,123696090,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=CC=C2F,433.52,uM,4.30102999566398,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3c(F)cccc3s2)CC1
uM,1.0,WO 2017/201103 A1,123696079,CCCCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=C(F)C=C2,461.57,uM,6.0,CCCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)CC1
uM,5.0,WO 2017/201103 A1,123696092,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C(F)=CC=C2,433.52,uM,5.30102999566398,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3cccc(F)c3s2)CC1
uM,1.0,WO 2017/201103 A1,123696093,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C(Cl)=CC=C2,449.97,uM,6.0,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3cccc(Cl)c3s2)CC1
uM,8.0,WO 2017/201103 A1,123696091,CCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(CC1)C1=NC2=C(S1)C=CC(F)=C2,433.52,uM,5.09691001300806,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3cc(F)ccc3s2)CC1
uM,115.0,WO 2017/201103 A1,123696101,C[C@H]1CN(CCN1C(=O)C1=CC=CC=C1S(=O)(=O)C1CC1)C1=NC2=C(S1)C=C(F)C=C2,459.55,uM,3.93930215964639,C[C@H]1CN(c2nc3ccc(F)cc3s2)CCN1C(=O)c1ccccc1S(=O)(=O)C1CC1
uM,76.0,WO 2017/201103 A1,123696100,CCCS(=O)(=O)C1=CC=CC=C1C(=O)N1CCN(C[C@@H]1C)C1=NC2=C(S1)C=C(F)C=C2,461.57,uM,4.11918640771921,CCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)cc3s2)C[C@@H]1C
uM,0.1,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713848,FC1=CC=CC(=C1)N1C=NC2=C(NCC3=NC4=C(S3)C=CC=C4)N=C(N=C12)N1CCOCC1,461.52,uM,7.0,Fc1cccc(-n2cnc3c(NCc4nc5ccccc5s4)nc(N4CCOCC4)nc32)c1
uM,0.1,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713847,FC1=CC=CC(=C1)N1C=NC2=C(NCC3=NC4=C(O3)C=CC=C4)N=C(N=C12)N1CCOCC1,445.458,uM,7.0,Fc1cccc(-n2cnc3c(NCc4nc5ccccc5o4)nc(N4CCOCC4)nc32)c1
uM,1.1,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713838,FC1=CC2=C(C=C1F)N=C(CNC1=C3N=CN(C3=NC(=N1)N1CCOCC1)C1=CN=CC=C1)N2,463.453,uM,5.95860731484177,Fc1cc2nc(CNc3nc(N4CCOCC4)nc4c3ncn4-c3cccnc3)[nH]c2cc1F
uM,2.8,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713833,ClC1=CC2=C(C=C1Cl)N=C(CNC1=C3N=CN(C3=NC(=N1)N1CCNCC1)C1=CN=CC=C1)N2,495.37,uM,5.55284196865778,Clc1cc2nc(CNc3nc(N4CCNCC4)nc4c3ncn4-c3cccnc3)[nH]c2cc1Cl
uM,1.6,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713831,CN1CCN(CC1)C1=NC(NCC2=NC3=C(N2)C=C(Cl)C(Cl)=C3)=C2N=CN(C2=N1)C1=CN=CC=C1,509.4,uM,5.79588001734407,CN1CCN(c2nc(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)c3ncn(-c4cccnc4)c3n2)CC1
uM,0.1,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713820,FC1=NC=CC(=C1)N1C=NC2=C(NCC3=NC4=C(N3)C=CC(F)=C4F)N=C(N=C12)N1CCOCC1,481.443,uM,7.0,Fc1cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)ccn1
uM,0.4,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713818,FC1=C(F)C2=C(NC(CNC3=C4N=CN(C4=NC(=N3)N3CCOCC3)C3=CC=NC=C3)=N2)C=C1,463.453,uM,6.39794000867204,Fc1ccc2[nH]c(CNc3nc(N4CCOCC4)nc4c3ncn4-c3ccncc3)nc2c1F
uM,28.0,"Bioorg. Med. Chem., 2018, 26 (3), 590-602",123713817,CN1CCN(CC1)C1=NC(NCC2=NC3=C(N2)C=CC(F)=C3F)=C2N=CN(C2=N1)C1=CC=NC=C1,476.496,uM,4.55284196865778,CN1CCN(c2nc(NCc3nc4c(F)c(F)ccc4[nH]3)c3ncn(-c4ccncc4)c3n2)CC1
